timestamp,id,description,severity,lat,lng,type,hour,location,Length_of_Time(Hours),incidents_per_town_hour,incidents_per_type,day_of_week,is_weekend,morning_rush,evening_rush,rush,location_numerical
2025-05-02 12:45:02.472407-04:00,2964957088694220081,Construction work,1,41.72213,-71.48241,1,12,Warwick,0.25,6,235,Friday,False,0,0,0,25
2025-05-02 12:45:02.472420-04:00,4546479056324405050,Road construction. Right lane closed,1,41.35156,-71.7681,1,12,Westerly,1.25,1,46,Friday,False,0,0,0,29
2025-05-02 12:45:02.472425-04:00,3790503018557784519,Road maintenance operations,1,41.77601,-71.26918,1,12,Rehoboth,1.25,1,657,Friday,False,0,0,0,39
2025-05-02 12:45:02.472436-04:00,3745967202295457198,Road construction,1,41.49466,-71.45741,1,12,Wakefield,1.25,3,221,Friday,False,0,0,0,23
2025-05-02 12:45:02.472447-04:00,3291448561210209276,Road construction. Roadway reduced to two lanes,1,41.90887,-71.51033,1,12,Smithfield,1.25,3,39,Friday,False,0,0,0,1
2025-05-02 12:45:02.472452-04:00,3517633462436958971,Road construction,1,41.53193,-71.27137,1,12,Middletown,1.25,4,221,Friday,False,0,0,0,32
2025-05-02 12:45:02.472458-04:00,947196302873234166,Road maintenance operations,1,41.67551,-71.09575,1,12,Westport,1.25,1,657,Friday,False,0,0,0,5
2025-05-02 12:45:02.472468-04:00,2068777287000137913,Road construction,1,41.76049,-71.47993,1,12,Cranston,1.25,3,221,Friday,False,0,0,0,26
2025-05-02 12:45:02.472474-04:00,3168934961143161458,Road construction. Right lane closed,1,41.81051,-71.4047,1,12,Providence,1.25,21,46,Friday,False,0,0,0,6
2025-05-02 12:45:02.472484-04:00,3615764128512349235,Road construction,1,41.71869,-71.484,1,12,Warwick,1.25,6,221,Friday,False,0,0,0,25
2025-05-02 12:45:02.472495-04:00,2993696542329017805,Road construction,1,41.69656,-71.48344,1,12,Warwick,1.25,6,221,Friday,False,0,0,0,25
2025-05-02 12:45:02.472500-04:00,1941902503077351445,Construction work,1,41.81619,-71.40007,1,12,Providence,1.25,21,235,Friday,False,0,0,0,6
2025-05-02 12:45:02.472505-04:00,188222751287810003,Road construction,1,41.57114,-71.18728,1,12,Tiverton,1.25,2,221,Friday,False,0,0,0,24
2025-05-02 12:45:02.472510-04:00,1043276748401974738,Road construction,1,41.40853,-71.85783,1,12,Pawcatuck,1.25,1,221,Friday,False,0,0,0,2
2025-05-02 12:45:02.472531-04:00,3401743506297900399,Construction work,1,41.8162,-71.37464,1,12,East Providence,1.25,10,235,Friday,False,0,0,0,3
2025-05-02 12:45:02.472542-04:00,1571198572142817279,Road construction. Roadway reduced to three lanes,1,41.74912,-71.21311,1,12,Swansea,1.25,2,16,Friday,False,0,0,0,16
2025-05-02 12:45:02.472563-04:00,807746567614540500,Road maintenance operations,1,41.87381,-71.05757,1,12,Taunton,1.25,4,657,Friday,False,0,0,0,22
2025-05-02 12:45:02.472568-04:00,2049057356125731151,Long-term road construction,1,41.99988,-71.55257,1,12,North Smithfield,1.25,5,26,Friday,False,0,0,0,0
2025-05-02 12:45:02.472574-04:00,1405857374397767536,Construction work,1,41.81669,-71.37605,1,12,East Providence,1.25,10,235,Friday,False,0,0,0,3
2025-05-02 12:45:02.472585-04:00,2043857447319520188,Road construction,1,41.0422,-71.92726,1,12,Montauk,1.25,7,221,Friday,False,0,0,0,27
2025-05-02 12:45:02.472590-04:00,3993590366267820617,Construction work,1,41.95094,-71.39826,1,12,Cumberland,6.0,2,235,Friday,False,0,0,0,7
2025-05-02 12:45:02.472595-04:00,1663648211415231270,Road construction,1,41.03637,-71.94149,1,12,Montauk,1.25,7,221,Friday,False,0,0,0,27
2025-05-02 12:45:02.472600-04:00,727860939756574913,Road construction. Right lane closed,1,41.84833,-71.06223,1,12,Berkley,0.5,2,46,Friday,False,0,0,0,30
2025-05-02 12:45:02.472611-04:00,1464063037663124754,Road maintenance operations,1,41.68022,-71.1206,1,12,Fall River,1.25,9,657,Friday,False,0,0,0,9
2025-05-02 12:45:02.472616-04:00,2307528562548671632,Road construction. Right lane closed,1,41.81454,-71.40648,1,12,Providence,1.25,21,46,Friday,False,0,0,0,6
2025-05-02 12:45:02.472622-04:00,4498144758110913426,On-ramp closed,1,41.90292,-71.44572,4,12,Lincoln,6.0,3,2,Friday,False,0,0,0,4
2025-05-02 12:45:02.472638-04:00,2390772616742350310,Right lane closed,2,41.95643,-71.30369,1,12,Attleboro,1.25,3,52,Friday,False,0,0,0,8
2025-05-02 12:45:02.472643-04:00,4672977699112129986,Construction work,1,41.95054,-71.40725,1,12,Cumberland,6.0,2,235,Friday,False,0,0,0,7
2025-05-02 12:45:02.472664-04:00,1988849113208428252,Construction work,3,41.5312,-71.46152,1,12,North Kingstown,0.75,28,235,Friday,False,0,0,0,19
2025-05-02 12:45:02.472669-04:00,2654159774726705310,Road maintenance operations,3,41.52913,-71.46578,1,12,North Kingstown,0.75,28,657,Friday,False,0,0,0,19
2025-05-02 13:00:02.209424-04:00,2188157010598096816,Construction work,1,41.72213,-71.48241,1,13,Warwick,0.75,2,235,Friday,False,0,0,0,25
2025-05-02 13:00:02.209738-04:00,666197983031135266,Road maintenance operations,3,41.53059,-71.46461,1,13,North Kingstown,1.0,26,657,Friday,False,0,0,0,19
2025-05-02 13:15:01.831344-04:00,2966129085866337007,Road maintenance operations,1,41.84833,-71.06223,1,13,Berkley,0.75,1,657,Friday,False,0,0,0,30
2025-05-02 13:30:02.432898-04:00,2461397064699666094,Construction work,3,41.5312,-71.46152,1,13,North Kingstown,0.5,26,235,Friday,False,0,0,0,19
2025-05-02 13:30:02.432903-04:00,2356991536880361692,Road maintenance operations,3,41.52913,-71.46578,1,13,North Kingstown,0.5,26,657,Friday,False,0,0,0,19
2025-05-02 13:45:02.004815-04:00,2188157010598435332,Construction work,1,41.72213,-71.48241,1,13,Warwick,0.25,2,235,Friday,False,0,0,0,25
2025-05-02 14:00:01.560962-04:00,458025190411896355,Road construction. Roadway reduced to two lanes,1,41.90603,-71.50895,1,14,Smithfield,66.0,3,39,Friday,False,0,0,0,1
2025-05-02 14:00:01.560998-04:00,4225257625907902879,Long-term road construction,1,42.0,-71.55362,1,14,North Smithfield,116.0,4,26,Friday,False,0,0,0,0
2025-05-02 14:00:01.561004-04:00,2924777266670797776,Road construction,1,41.49473,-71.4566,1,14,Wakefield,1.25,3,221,Friday,False,0,0,0,23
2025-05-02 14:00:01.561010-04:00,1091566970209418021,Road construction. Right lane closed,1,41.41156,-71.85552,1,14,North Stonington,1.5,1,46,Friday,False,0,0,0,15
2025-05-02 14:00:01.561040-04:00,2240474888777529221,Road construction,1,41.03637,-71.94149,1,14,Montauk,0.25,3,221,Friday,False,0,0,0,27
2025-05-02 14:00:01.561075-04:00,3593128555536309726,Road construction. Right lane closed,1,41.35156,-71.7681,1,14,Westerly,2.75,1,46,Friday,False,0,0,0,29
2025-05-02 14:00:01.561103-04:00,2198100314913438911,Road maintenance operations,3,41.53059,-71.46461,1,14,North Kingstown,0.5,40,657,Friday,False,0,0,0,19
2025-05-02 14:00:01.561126-04:00,1370962059992336361,Road construction,1,41.49466,-71.45741,1,14,Wakefield,1.25,3,221,Friday,False,0,0,0,23
2025-05-02 14:00:01.561131-04:00,1175759173156064477,Construction work,1,41.72213,-71.48241,1,14,Warwick,0.25,4,235,Friday,False,0,0,0,25
2025-05-02 14:00:01.561153-04:00,1810984213549325653,Road maintenance operations,3,41.52913,-71.46578,1,14,North Kingstown,0.25,40,657,Friday,False,0,0,0,19
2025-05-02 14:00:01.561170-04:00,3583409207546225412,Road construction,1,41.40853,-71.85783,1,14,Pawcatuck,1.0,1,221,Friday,False,0,0,0,2
2025-05-02 14:00:01.561182-04:00,3014498147133400250,Construction work,3,41.5312,-71.46152,1,14,North Kingstown,0.5,40,235,Friday,False,0,0,0,19
2025-05-02 14:00:01.561196-04:00,3609645719516510953,Construction work,1,41.81619,-71.40007,1,14,Providence,22.0,9,235,Friday,False,0,0,0,6
2025-05-02 14:00:01.561218-04:00,726578473841011195,Bridge maintenance operations,1,41.73156,-71.48707,1,14,Cranston,0.25,3,26,Friday,False,0,0,0,26
2025-05-02 14:00:01.561224-04:00,3627230927758284589,Road construction,1,41.93026,-71.54002,1,14,Smithfield,1.25,3,221,Friday,False,0,0,0,1
2025-05-02 14:00:01.561236-04:00,3345079597085897663,Road construction. Right lane closed,1,41.87023,-71.89041,1,14,Dayville,1.5,2,46,Friday,False,0,0,0,40
2025-05-02 14:00:01.561258-04:00,4513733286406201330,Road construction,1,41.76049,-71.47993,1,14,Cranston,1.25,3,221,Friday,False,0,0,0,26
2025-05-02 14:00:01.561275-04:00,2004386918425524702,Road construction,1,41.71869,-71.484,1,14,Warwick,1.25,4,221,Friday,False,0,0,0,25
2025-05-02 14:00:01.561314-04:00,3138222472810168787,Long-term road construction,1,41.99988,-71.55257,1,14,North Smithfield,116.0,4,26,Friday,False,0,0,0,0
2025-05-02 14:00:01.561325-04:00,538935595136559580,Construction work,1,41.81669,-71.37605,1,14,East Providence,2.0,4,235,Friday,False,0,0,0,3
2025-05-02 14:00:01.561330-04:00,4168350761770853944,Road construction,1,41.0422,-71.92726,1,14,Montauk,1.25,3,221,Friday,False,0,0,0,27
2025-05-02 14:00:01.561336-04:00,3083230029228515718,Right lane closed,2,41.95643,-71.30369,1,14,Attleboro,3.25,5,52,Friday,False,0,0,0,8
2025-05-02 14:00:01.561341-04:00,2635022270904157236,Construction work,1,41.8162,-71.37464,1,14,East Providence,2.0,4,235,Friday,False,0,0,0,3
2025-05-02 14:00:01.561363-04:00,4187931162652445699,Road maintenance operations,3,41.53024,-71.46518,1,14,North Kingstown,1.0,40,657,Friday,False,0,0,0,19
2025-05-02 14:00:01.561368-04:00,630780322467667525,Road construction on the shoulder,1,41.8203,-71.47838,1,14,Johnston,1.25,2,16,Friday,False,0,0,0,33
2025-05-02 14:00:01.561403-04:00,3268096188953123019,Road construction,1,41.71657,-71.46587,1,14,Warwick,1.25,4,221,Friday,False,0,0,0,25
2025-05-02 14:00:01.561426-04:00,3500553737958798014,Road construction. Roadway reduced to two lanes,1,41.90887,-71.51033,1,14,Smithfield,66.0,3,39,Friday,False,0,0,0,1
2025-05-02 14:00:01.561432-04:00,4527858138834853197,Road construction on the shoulder,1,41.44153,-71.48844,1,14,Wakefield,1.25,3,16,Friday,False,0,0,0,23
2025-05-02 14:00:01.561455-04:00,2962958041470784328,Road construction,1,41.86379,-71.88679,1,14,Dayville,2.0,2,221,Friday,False,0,0,0,40
2025-05-02 14:15:02.096346-04:00,2035403464916336788,Road maintenance operations,1,41.87381,-71.05757,1,14,Taunton,1.0,10,657,Friday,False,0,0,0,22
2025-05-02 14:15:02.096383-04:00,2400554235126341182,Road construction,1,41.03637,-71.94149,1,14,Montauk,1.0,3,221,Friday,False,0,0,0,27
2025-05-02 14:15:02.096418-04:00,1175759173165603700,Construction work,1,41.72213,-71.48241,1,14,Warwick,0.75,4,235,Friday,False,0,0,0,25
2025-05-02 14:15:02.096471-04:00,1810984213544608083,Road maintenance operations,3,41.52913,-71.46578,1,14,North Kingstown,0.75,40,657,Friday,False,0,0,0,19
2025-05-02 14:15:02.096614-04:00,2898352658167424645,Road maintenance operations,1,41.84833,-71.06223,1,14,Berkley,1.0,3,657,Friday,False,0,0,0,30
2025-05-02 14:30:01.699169-04:00,2191795163762603497,Vehicle on fire,2,41.94653,-71.43778,4,14,Cumberland,0.75,1,2,Friday,False,0,0,0,7
2025-05-02 14:30:01.699239-04:00,3014498147131568925,Construction work,3,41.5312,-71.46152,1,14,North Kingstown,0.5,40,235,Friday,False,0,0,0,19
2025-05-02 14:30:01.699614-04:00,3756871788961917919,Road maintenance operations,3,41.53059,-71.46461,1,14,North Kingstown,0.25,40,657,Friday,False,0,0,0,19
2025-05-02 14:45:02.208804-04:00,3756871788957544645,Road maintenance operations,3,41.53059,-71.46461,1,14,North Kingstown,0.25,40,657,Friday,False,0,0,0,19
2025-05-02 15:00:01.815706-04:00,1886357384578766905,Road maintenance operations,3,41.53024,-71.46518,1,15,North Kingstown,1.0,42,657,Friday,False,0,0,0,19
2025-05-02 15:00:01.815904-04:00,3756871788961856972,Road maintenance operations,3,41.53059,-71.46461,1,15,North Kingstown,0.5,42,657,Friday,False,0,0,0,19
2025-05-02 15:00:01.816011-04:00,3014498147132596185,Construction work,3,41.5312,-71.46152,1,15,North Kingstown,0.75,42,235,Friday,False,0,0,0,19
2025-05-02 15:00:01.816033-04:00,1810984213544304296,Road maintenance operations,3,41.52913,-71.46578,1,15,North Kingstown,0.25,42,657,Friday,False,0,0,0,19
2025-05-02 15:15:02.336669-04:00,3788986071314988069,Road maintenance operations,1,41.77601,-71.26918,1,15,Rehoboth,1.0,5,657,Friday,False,0,0,0,39
2025-05-02 15:15:02.336674-04:00,1879037980322174373,Road maintenance operations,1,41.9609,-71.10155,1,15,Taunton,1.0,7,657,Friday,False,0,0,0,22
2025-05-02 15:15:02.337214-04:00,1458833414588418303,Road maintenance operations,1,41.978,-71.15429,1,15,Norton,1.0,3,657,Friday,False,0,0,0,36
2025-05-02 15:15:02.337341-04:00,2191795163762603499,Vehicle on fire,2,41.94653,-71.43778,4,15,Cumberland,0.5,2,2,Friday,False,0,0,0,7
2025-05-02 15:15:02.337352-04:00,1810984213543372409,Road maintenance operations,3,41.52913,-71.46578,1,15,North Kingstown,0.75,42,657,Friday,False,0,0,0,19
2025-05-02 15:15:02.337381-04:00,1747260166324129954,Road maintenance operations,1,41.95282,-71.38093,1,15,North Attleboro,1.0,3,657,Friday,False,0,0,0,37
2025-05-02 15:15:02.337398-04:00,4163965498801817430,Disabled vehicle. Left lane blocked,2,41.82533,-71.42981,4,15,Providence,0.25,11,6,Friday,False,0,0,0,6
2025-05-02 15:30:01.929813-04:00,1329459911609563516,Road construction. Right lane closed,1,41.41156,-71.85552,1,15,North Stonington,0.25,2,46,Friday,False,0,0,0,15
2025-05-02 15:30:01.929825-04:00,3756871788954249569,Road maintenance operations,3,41.53059,-71.46461,1,15,North Kingstown,0.25,42,657,Friday,False,0,0,0,19
2025-05-02 15:45:02.458882-04:00,3014498147126600935,Construction work,3,41.5312,-71.46152,1,15,North Kingstown,0.25,42,235,Friday,False,0,0,0,19
2025-05-02 15:45:02.458911-04:00,3499494632642931393,Accident. Left lane blocked,2,41.94653,-71.43778,4,15,Cumberland,0.5,2,14,Friday,False,0,0,0,7
2025-05-02 15:45:02.459052-04:00,1329459911609563520,Road construction. Right lane closed,1,41.41156,-71.85552,1,15,North Stonington,0.25,2,46,Friday,False,0,0,0,15
2025-05-02 15:45:02.459086-04:00,3756871788950183195,Road maintenance operations,3,41.53059,-71.46461,1,15,North Kingstown,0.25,42,657,Friday,False,0,0,0,19
2025-05-02 15:45:02.459091-04:00,4195511252853253781,Disabled vehicle. Left lane blocked,2,41.84569,-71.41099,4,15,Providence,0.25,11,6,Friday,False,0,0,0,6
2025-05-02 16:00:02.045819-04:00,3014498147129885597,Construction work,3,41.5312,-71.46152,1,16,North Kingstown,0.75,34,235,Friday,False,0,0,0,19
2025-05-02 16:00:02.045825-04:00,1810984213556183577,Road maintenance operations,3,41.52913,-71.46578,1,16,North Kingstown,0.25,34,657,Friday,False,0,0,0,19
2025-05-02 16:00:02.045830-04:00,4195511252853253782,Disabled vehicle. Left lane blocked,2,41.84569,-71.41099,4,16,Providence,0.25,12,6,Friday,False,0,0,0,6
2025-05-02 16:00:02.045906-04:00,612750863129932508,Construction work,1,41.81669,-71.37605,1,16,East Providence,0.25,9,235,Friday,False,0,0,0,3
2025-05-02 16:00:02.045912-04:00,2182085619017328358,Accident. Right lane blocked,2,41.8162,-71.37464,4,16,East Providence,0.5,9,11,Friday,False,0,0,0,3
2025-05-02 16:00:02.045939-04:00,1886357384575608177,Road maintenance operations,3,41.53024,-71.46518,1,16,North Kingstown,1.0,34,657,Friday,False,0,0,0,19
2025-05-02 16:00:02.045965-04:00,1900655675136255767,Construction work,1,41.8162,-71.37464,1,16,East Providence,0.25,9,235,Friday,False,0,0,0,3
2025-05-02 16:00:02.045970-04:00,3756871788959465330,Road maintenance operations,3,41.53059,-71.46461,1,16,North Kingstown,0.5,34,657,Friday,False,0,0,0,19
2025-05-02 16:15:01.551789-04:00,2070892904361518871,Construction work,1,41.81669,-71.37605,1,16,East Providence,15.75,9,235,Friday,False,0,0,0,3
2025-05-02 16:15:01.551808-04:00,3499494632642931394,Accident. Left lane blocked,2,41.94653,-71.43778,4,16,Cumberland,0.25,1,14,Friday,False,0,0,0,7
2025-05-02 16:15:01.551826-04:00,1883626822443004935,Construction work,1,41.81639,-71.37521,1,16,East Providence,15.75,9,235,Friday,False,0,0,0,3
2025-05-02 16:15:01.551923-04:00,1810984213544450964,Road maintenance operations,3,41.52913,-71.46578,1,16,North Kingstown,0.75,34,657,Friday,False,0,0,0,19
2025-05-02 16:30:02.166569-04:00,3756871788959174618,Road maintenance operations,3,41.53059,-71.46461,1,16,North Kingstown,0.25,34,657,Friday,False,0,0,0,19
2025-05-02 16:30:02.166596-04:00,2320199931189393698,Accident. Shoulder blocked,2,41.65979,-71.4901,4,16,East Greenwich,0.25,1,34,Friday,False,0,0,0,18
2025-05-02 16:30:02.166656-04:00,2182085619017328359,Accident. Right lane blocked,2,41.8162,-71.37464,4,16,East Providence,0.5,9,11,Friday,False,0,0,0,3
2025-05-02 16:45:01.669755-04:00,3610092580847240607,Accident. Left lane blocked,2,41.84569,-71.41099,4,16,Providence,0.5,12,14,Friday,False,0,0,0,6
2025-05-02 16:45:01.669792-04:00,3756871788954647689,Road maintenance operations,3,41.53059,-71.46461,1,16,North Kingstown,0.25,34,657,Friday,False,0,0,0,19
2025-05-02 16:45:01.669799-04:00,2924339617954247199,Accident. Left lane blocked,2,41.87147,-71.39849,4,16,Pawtucket,0.25,1,14,Friday,False,0,0,0,41
2025-05-02 16:45:01.669805-04:00,3832155937411094608,Accident. Shoulder blocked,2,41.76049,-71.47993,4,16,Cranston,0.25,3,34,Friday,False,0,0,0,26
2025-05-02 16:45:01.669978-04:00,3014498147122959199,Construction work,3,41.5312,-71.46152,1,16,North Kingstown,0.25,34,235,Friday,False,0,0,0,19
2025-05-02 17:00:02.263536-04:00,3872298790823786918,Disabled vehicle. Shoulder blocked,2,41.66788,-71.48539,4,17,East Greenwich,0.5,2,30,Friday,False,0,0,0,18
2025-05-02 17:00:02.263582-04:00,3756871788957380029,Road maintenance operations,3,41.53059,-71.46461,1,17,North Kingstown,0.5,34,657,Friday,False,0,0,0,19
2025-05-02 17:00:02.263593-04:00,3014498147118344959,Construction work,3,41.5312,-71.46152,1,17,North Kingstown,0.75,34,235,Friday,False,0,0,0,19
2025-05-02 17:00:02.263624-04:00,1810984213547925179,Road maintenance operations,3,41.52913,-71.46578,1,17,North Kingstown,0.25,34,657,Friday,False,0,0,0,19
2025-05-02 17:00:02.263666-04:00,1886357384581373569,Road maintenance operations,3,41.53024,-71.46518,1,17,North Kingstown,0.25,34,657,Friday,False,0,0,0,19
2025-05-02 17:15:01.785279-04:00,2742797909225327638,Right lane closed,2,41.95643,-71.30369,1,17,Attleboro,6.0,5,52,Friday,False,0,0,0,8
2025-05-02 17:15:01.785290-04:00,3393073516050504537,Road maintenance operations,3,41.53024,-71.46518,1,17,North Kingstown,0.75,34,657,Friday,False,0,0,0,19
2025-05-02 17:15:01.785338-04:00,346221890290782952,Accident. Right lane blocked,2,41.94302,-71.48121,4,17,Lincoln,0.5,2,11,Friday,False,0,0,0,4
2025-05-02 17:15:01.785344-04:00,3610092580847240608,Accident. Left lane blocked,2,41.84569,-71.41099,4,17,Providence,0.25,18,14,Friday,False,0,0,0,6
2025-05-02 17:15:01.785408-04:00,1810984213553896725,Road maintenance operations,3,41.52913,-71.46578,1,17,North Kingstown,0.75,34,657,Friday,False,0,0,0,19
2025-05-02 17:30:02.359511-04:00,3756871788952710142,Road maintenance operations,3,41.53059,-71.46461,1,17,North Kingstown,0.25,34,657,Friday,False,0,0,0,19
2025-05-02 17:30:02.359579-04:00,4294123203085742891,Accident. Left lane blocked,2,41.8162,-71.37464,4,17,East Providence,0.25,2,14,Friday,False,0,0,0,3
2025-05-02 17:30:02.359621-04:00,2153628791213295355,Disabled vehicle. Shoulder blocked,2,41.66788,-71.48539,4,17,East Greenwich,0.25,2,30,Friday,False,0,0,0,18
2025-05-02 17:45:01.902836-04:00,3756871788957615230,Road maintenance operations,3,41.53059,-71.46461,1,17,North Kingstown,0.25,34,657,Friday,False,0,0,0,19
2025-05-02 17:45:01.902853-04:00,3014498147124697001,Construction work,3,41.5312,-71.46152,1,17,North Kingstown,0.25,34,235,Friday,False,0,0,0,19
2025-05-02 17:45:01.902938-04:00,256774529203216722,Accident. Right lane blocked,2,41.94302,-71.48121,4,17,Lincoln,0.25,2,11,Friday,False,0,0,0,4
2025-05-02 18:00:02.506365-04:00,3756871788952078794,Road maintenance operations,3,41.53059,-71.46461,1,18,North Kingstown,0.5,31,657,Friday,False,0,0,0,19
2025-05-02 18:00:02.506435-04:00,3581762324153938500,Road maintenance operations,3,41.53024,-71.46518,1,18,North Kingstown,0.25,31,657,Friday,False,0,0,0,19
2025-05-02 18:00:02.506441-04:00,1810984213552182451,Road maintenance operations,3,41.52913,-71.46578,1,18,North Kingstown,0.25,31,657,Friday,False,0,0,0,19
2025-05-02 18:00:02.506446-04:00,3014498147128136769,Construction work,3,41.5312,-71.46152,1,18,North Kingstown,0.5,31,235,Friday,False,0,0,0,19
2025-05-02 18:00:02.506478-04:00,859580057192679175,Accident. Shoulder blocked,2,41.94302,-71.48121,4,18,Lincoln,0.5,4,34,Friday,False,0,0,0,4
